fold,emocao,regra,consequente,confianca,suporte
4,excitement,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,excitement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=0.91, suporte=7827.3]",baixa,0.9051,7827.31
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.92, suporte=7542.4]",baixa,0.9165,7542.36
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.96, suporte=2313.3]",baixa,0.9617,2313.27
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=0.98, suporte=2152.2]",baixa,0.9781,2152.19
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.89, suporte=1131.3]",baixa,0.8938,1131.3
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.98, suporte=911.0]",alta,0.9846,910.99
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=841.3]",alta,0.9864,841.33
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=0.86, suporte=813.0]",baixa,0.8587,813.04
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=700.7]",alta,0.987,700.74
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.98, suporte=670.9]",alta,0.9841,670.94
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=0.73, suporte=362.4]",baixa,0.7291,362.42
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.98, suporte=346.0]",alta,0.9768,346.02
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.97, suporte=221.9]",alta,0.9732,221.94
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.88, suporte=127.5]",baixa,0.88,127.48
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=114.6]",baixa,0.9995,114.57
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.96, suporte=112.9]",alta,0.9558,112.91
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=104.6]",alta,0.989,104.64
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=0.84, suporte=82.9]",baixa,0.8386,82.92
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=77.3]",alta,0.9949,77.32
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=59.3]",alta,0.9908,59.25
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.83, suporte=57.9]",alta,0.8263,57.87
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.79, suporte=53.9]",alta,0.7933,53.86
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.96, suporte=42.9]",alta,0.9619,42.86
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é MEDIA  [conf=0.93, suporte=32.7]",media,0.9259,32.67
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é MEDIA  [conf=0.96, suporte=32.6]",media,0.9572,32.59
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.98, suporte=30.6]",alta,0.975,30.64
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.93, suporte=22.1]",alta,0.9325,22.14
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.95, suporte=10.6]",baixa,0.9484,10.65
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.92, suporte=10.5]",alta,0.9174,10.48
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=4.1]",baixa,1.0,4.14
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.89, suporte=3.3]",alta,0.8916,3.29
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=2.5]",alta,0.9896,2.54
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.99, suporte=1.7]",alta,0.9881,1.69
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.94, suporte=1.7]",baixa,0.9375,1.65
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.94, suporte=1.0]",alta,0.9374,0.95
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.90, suporte=0.5]",alta,0.9017,0.54
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.59, suporte=0.2]",alta,0.5876,0.2
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.74, suporte=0.1]",alta,0.7353,0.11
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.96, suporte=0.0]",alta,0.9596,0.03
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=0.75, suporte=0.0]",alta,0.7454,0.02
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=0.62, suporte=0.0]",baixa,0.6166,0.01
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.77, suporte=0.0]",alta,0.767,0.0
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é ALTA  [conf=0.91, suporte=0.0]",alta,0.914,0.0
4,fear,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,fear,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(fear) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.97, suporte=8316.4]",baixa,0.974,8316.42
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.98, suporte=7396.9]",baixa,0.9808,7396.9
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=5157.1]",alta,0.9986,5157.07
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=4549.4]",alta,0.9989,4549.43
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.94, suporte=1691.1]",baixa,0.9398,1691.05
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.93, suporte=1629.5]",baixa,0.9314,1629.45
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.97, suporte=1217.2]",baixa,0.9682,1217.2
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=870.1]",baixa,1.0,870.14
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.98, suporte=139.5]",baixa,0.98,139.54
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=131.0]",alta,0.9965,131.03
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=100.3]",alta,0.9977,100.25
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.86, suporte=99.6]",baixa,0.8634,99.57
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=85.8]",alta,0.9988,85.83
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.99, suporte=59.6]",alta,0.9871,59.61
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.96, suporte=35.4]",alta,0.9568,35.43
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.96, suporte=23.0]",alta,0.9557,23.01
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=22.7]",alta,0.9964,22.74
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.95, suporte=22.3]",alta,0.9489,22.27
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=16.3]",alta,1.0,16.26
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.87, suporte=12.1]",alta,0.8668,12.07
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.97, suporte=9.2]",baixa,0.9743,9.16
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=8.0]",alta,0.9984,8.02
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.99, suporte=5.9]",alta,0.9914,5.86
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=5.4]",alta,1.0,5.42
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.87, suporte=4.1]",baixa,0.8655,4.13
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.59, suporte=3.1]",alta,0.594,3.14
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=2.3]",alta,1.0,2.27
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.83, suporte=0.6]",alta,0.8262,0.56
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.5]",baixa,1.0,0.5
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.1]",baixa,0.9998,0.09
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.99, suporte=0.0]",alta,0.9903,0.02
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.02
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.70, suporte=0.0]",baixa,0.7014,0.01
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,0.9998,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,0.997,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é MEDIA  [conf=0.94, suporte=0.0]",media,0.9363,0.0
4,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
4,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
4,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.97, suporte=6915.4]",baixa,0.9735,6915.36
4,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.99, suporte=6215.1]",baixa,0.993,6215.15
4,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.98, suporte=1930.8]",baixa,0.9759,1930.85
4,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.99, suporte=1871.9]",baixa,0.9872,1871.89
4,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.98, suporte=1801.5]",baixa,0.9806,1801.48
4,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.97, suporte=1689.5]",baixa,0.971,1689.53
4,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.93, suporte=1022.9]",baixa,0.9296,1022.87
4,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.90, suporte=768.2]",baixa,0.9049,768.2
4,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=484.4]",baixa,1.0,484.43
