fold,emocao,regra,consequente,confianca,suporte
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=1640.1]",baixa,0.9976,1640.13
5,embarrassment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=1588.1]",baixa,0.9925,1588.06
5,embarrassment,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=1449.1]",baixa,0.9945,1449.05
5,embarrassment,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=1239.2]",baixa,0.9936,1239.17
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=1216.1]",baixa,1.0,1216.08
5,embarrassment,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.97, suporte=1179.0]",baixa,0.9735,1178.99
5,embarrassment,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=1076.6]",baixa,0.9889,1076.58
5,embarrassment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.97, suporte=1023.7]",baixa,0.972,1023.68
5,embarrassment,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=987.5]",baixa,0.996,987.54
5,embarrassment,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=848.7]",baixa,1.0,848.73
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=824.7]",baixa,0.9904,824.68
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=797.0]",baixa,1.0,796.98
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=796.0]",baixa,1.0,795.96
5,embarrassment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=792.7]",baixa,1.0,792.72
5,embarrassment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=720.2]",baixa,1.0,720.19
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=710.9]",baixa,1.0,710.91
5,embarrassment,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=662.2]",baixa,0.9943,662.21
5,embarrassment,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=635.1]",baixa,1.0,635.08
5,embarrassment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.97, suporte=552.4]",baixa,0.9716,552.39
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=547.3]",baixa,0.9927,547.3
5,embarrassment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.96, suporte=531.6]",baixa,0.9628,531.57
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=517.0]",baixa,0.9927,517.04
5,embarrassment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=473.2]",baixa,1.0,473.17
5,embarrassment,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=445.4]",baixa,0.9911,445.43
5,embarrassment,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=421.7]",baixa,1.0,421.74
5,embarrassment,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=418.4]",baixa,0.9977,418.44
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.96, suporte=411.0]",baixa,0.9616,410.98
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=376.1]",baixa,1.0,376.15
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.98, suporte=339.0]",baixa,0.9778,339.01
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=289.3]",baixa,0.9899,289.26
5,embarrassment,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=281.5]",baixa,1.0,281.54
5,embarrassment,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=256.2]",baixa,1.0,256.16
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.99, suporte=252.6]",baixa,0.9881,252.58
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=242.5]",baixa,1.0,242.51
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.86, suporte=211.7]",baixa,0.8628,211.68
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=199.8]",baixa,1.0,199.79
5,embarrassment,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=185.7]",baixa,1.0,185.71
5,embarrassment,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=168.6]",baixa,1.0,168.61
5,embarrassment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.98, suporte=168.6]",baixa,0.9826,168.58
5,embarrassment,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=152.9]",baixa,1.0,152.94
5,embarrassment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.97, suporte=140.8]",baixa,0.9716,140.78
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=125.8]",baixa,1.0,125.8
5,embarrassment,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=124.8]",baixa,1.0,124.79
5,embarrassment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.93, suporte=119.3]",baixa,0.9294,119.31
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.94, suporte=117.0]",baixa,0.9423,117.02
5,embarrassment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=107.0]",baixa,1.0,106.99
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.67, suporte=101.7]",baixa,0.6731,101.68
5,embarrassment,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=96.8]",baixa,1.0,96.84
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.97, suporte=86.6]",baixa,0.9674,86.63
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=82.9]",baixa,1.0,82.87
5,embarrassment,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.95, suporte=80.1]",baixa,0.952,80.12
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=67.4]",baixa,1.0,67.39
5,embarrassment,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=53.5]",baixa,0.9981,53.45
5,embarrassment,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=49.9]",baixa,1.0,49.92
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.91, suporte=43.2]",baixa,0.9138,43.23
5,embarrassment,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.91, suporte=43.0]",baixa,0.9084,43.03
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=35.5]",baixa,1.0,35.51
5,embarrassment,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.89, suporte=35.4]",baixa,0.8888,35.38
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.91, suporte=35.0]",baixa,0.9113,35.03
5,embarrassment,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.90, suporte=32.4]",baixa,0.8974,32.43
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.91, suporte=32.1]",baixa,0.9101,32.13
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=30.0]",baixa,1.0,29.95
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=29.8]",baixa,1.0,29.77
5,embarrassment,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=26.0]",baixa,1.0,25.96
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.87, suporte=25.6]",baixa,0.8653,25.65
5,embarrassment,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.75, suporte=23.2]",baixa,0.7453,23.22
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.82, suporte=21.9]",baixa,0.8219,21.88
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=21.6]",baixa,1.0,21.59
5,embarrassment,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.66, suporte=21.3]",baixa,0.6572,21.3
5,embarrassment,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=19.7]",baixa,1.0,19.72
5,embarrassment,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=17.0]",baixa,1.0,17.03
5,embarrassment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=15.3]",baixa,1.0,15.35
5,embarrassment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=14.9]",baixa,1.0,14.89
5,embarrassment,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=14.2]",baixa,1.0,14.16
5,embarrassment,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_BAIXO ENTÃO pertinência(embarrassment) é BAIXA  [conf=1.00, suporte=13.5]",baixa,1.0,13.51
5,embarrassment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(embarrassment) é BAIXA  [conf=0.97, suporte=13.3]",baixa,0.9708,13.34
5,excitement,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.92, suporte=3619.2]",baixa,0.9171,3619.19
5,excitement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=2432.8]",baixa,0.9918,2432.79
5,excitement,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=2304.0]",baixa,0.975,2304.0
5,excitement,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=1760.5]",baixa,0.9887,1760.48
5,excitement,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.91, suporte=1698.9]",baixa,0.911,1698.86
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=1465.7]",baixa,0.9973,1465.69
5,excitement,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=1276.6]",baixa,0.9937,1276.57
5,excitement,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.95, suporte=1224.4]",baixa,0.9497,1224.37
5,excitement,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=1203.1]",baixa,0.9768,1203.11
5,excitement,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=1152.8]",baixa,0.99,1152.85
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=1095.3]",baixa,1.0,1095.34
5,excitement,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.95, suporte=1059.2]",baixa,0.9543,1059.19
5,excitement,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=1003.5]",baixa,1.0,1003.52
5,excitement,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.86, suporte=893.4]",baixa,0.8571,893.44
5,excitement,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=872.5]",baixa,0.9817,872.54
5,excitement,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.94, suporte=839.9]",baixa,0.9423,839.9
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=825.4]",baixa,0.9903,825.42
5,excitement,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=712.3]",baixa,0.9944,712.3
5,excitement,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=655.9]",baixa,0.9808,655.92
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.97, suporte=619.7]",baixa,0.9691,619.68
5,excitement,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=606.6]",baixa,1.0,606.6
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=594.6]",baixa,0.9936,594.56
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.95, suporte=582.3]",baixa,0.9499,582.35
5,excitement,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.94, suporte=554.0]",baixa,0.9426,554.04
5,excitement,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.61, suporte=485.4]",baixa,0.6096,485.4
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=452.9]",baixa,0.9916,452.95
5,excitement,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=425.7]",baixa,0.9911,425.71
5,excitement,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=393.1]",baixa,1.0,393.13
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=385.3]",baixa,0.9896,385.31
5,excitement,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é MEDIA  [conf=0.98, suporte=365.4]",media,0.979,365.42
5,excitement,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.94, suporte=363.7]",baixa,0.9403,363.66
5,excitement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=349.0]",baixa,0.9895,349.01
5,excitement,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=340.9]",baixa,0.9779,340.9
5,excitement,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=306.5]",baixa,0.9782,306.54
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=300.5]",baixa,1.0,300.48
5,excitement,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=289.4]",baixa,1.0,289.38
5,excitement,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.68, suporte=277.0]",baixa,0.6775,277.04
5,excitement,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=275.3]",baixa,0.9855,275.3
5,excitement,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.97, suporte=274.3]",baixa,0.9725,274.34
5,excitement,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.97, suporte=265.4]",baixa,0.9655,265.37
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.98, suporte=254.5]",baixa,0.9843,254.47
5,excitement,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.93, suporte=248.4]",baixa,0.9326,248.43
5,excitement,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.89, suporte=247.8]",baixa,0.8938,247.75
5,excitement,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=230.3]",baixa,1.0,230.34
5,excitement,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é MEDIA  [conf=0.90, suporte=223.7]",media,0.9008,223.65
5,excitement,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=206.6]",baixa,1.0,206.65
5,excitement,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=0.99, suporte=167.5]",baixa,0.9944,167.51
5,excitement,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=158.6]",baixa,1.0,158.6
5,excitement,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=0.96, suporte=158.0]",baixa,0.955,158.03
5,excitement,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=153.5]",baixa,1.0,153.54
5,excitement,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO ENTÃO pertinência(excitement) é BAIXA  [conf=1.00, suporte=146.5]",baixa,1.0,146.55
